Countrycode;AirQualityStation;AirQualityStationEoICode;AirPollutant;AveragingTime;Concentration;UnitOfMeasurement;DatetimeBegin;DatetimeEnd;Validity;Verification
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.39;µg/m3;2013-01-12 00:00:00 +01:00;2013-01-12 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.6;µg/m3;2013-01-12 03:00:00 +01:00;2013-01-12 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.33;µg/m3;2013-01-12 10:00:00 +01:00;2013-01-12 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.03;µg/m3;2013-01-12 11:00:00 +01:00;2013-01-12 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.63;µg/m3;2013-01-12 12:00:00 +01:00;2013-01-12 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.93;µg/m3;2013-01-12 13:00:00 +01:00;2013-01-12 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.89;µg/m3;2013-01-12 14:00:00 +01:00;2013-01-12 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.31;µg/m3;2013-01-12 15:00:00 +01:00;2013-01-12 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.73;µg/m3;2013-01-12 16:00:00 +01:00;2013-01-12 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.61;µg/m3;2013-01-12 19:00:00 +01:00;2013-01-12 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.75;µg/m3;2013-01-13 01:00:00 +01:00;2013-01-13 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.85;µg/m3;2013-01-13 03:00:00 +01:00;2013-01-13 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.01;µg/m3;2013-01-13 04:00:00 +01:00;2013-01-13 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.35;µg/m3;2013-01-13 06:00:00 +01:00;2013-01-13 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.81;µg/m3;2013-01-13 09:00:00 +01:00;2013-01-13 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.9;µg/m3;2013-01-13 12:00:00 +01:00;2013-01-13 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.36;µg/m3;2013-01-13 13:00:00 +01:00;2013-01-13 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.04;µg/m3;2013-01-13 17:00:00 +01:00;2013-01-13 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.1;µg/m3;2013-01-13 20:00:00 +01:00;2013-01-13 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.64;µg/m3;2013-01-13 21:00:00 +01:00;2013-01-13 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.55;µg/m3;2013-01-13 22:00:00 +01:00;2013-01-13 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.75;µg/m3;2013-01-14 00:00:00 +01:00;2013-01-14 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.49;µg/m3;2013-01-14 06:00:00 +01:00;2013-01-14 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.79;µg/m3;2013-01-14 07:00:00 +01:00;2013-01-14 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.89;µg/m3;2013-01-14 09:00:00 +01:00;2013-01-14 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.95;µg/m3;2013-01-14 10:00:00 +01:00;2013-01-14 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.85;µg/m3;2013-01-14 13:00:00 +01:00;2013-01-14 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;14.83;µg/m3;2013-01-14 14:00:00 +01:00;2013-01-14 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;8.09;µg/m3;2013-01-14 16:00:00 +01:00;2013-01-14 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.51;µg/m3;2013-01-14 17:00:00 +01:00;2013-01-14 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.86;µg/m3;2013-01-14 18:00:00 +01:00;2013-01-14 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;11.07;µg/m3;2013-01-14 19:00:00 +01:00;2013-01-14 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;14.31;µg/m3;2013-01-14 20:00:00 +01:00;2013-01-14 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.38;µg/m3;2013-01-14 23:00:00 +01:00;2013-01-15 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.67;µg/m3;2013-01-15 08:00:00 +01:00;2013-01-15 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;10.75;µg/m3;2013-01-15 09:00:00 +01:00;2013-01-15 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;15.31;µg/m3;2013-01-15 10:00:00 +01:00;2013-01-15 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.11;µg/m3;2013-01-15 11:00:00 +01:00;2013-01-15 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.41;µg/m3;2013-01-15 12:00:00 +01:00;2013-01-15 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.39;µg/m3;2013-01-15 13:00:00 +01:00;2013-01-15 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.56;µg/m3;2013-01-15 14:00:00 +01:00;2013-01-15 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;13.79;µg/m3;2013-01-15 15:00:00 +01:00;2013-01-15 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;6.44;µg/m3;2013-01-15 17:00:00 +01:00;2013-01-15 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;10.45;µg/m3;2013-01-15 19:00:00 +01:00;2013-01-15 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;14.51;µg/m3;2013-01-15 20:00:00 +01:00;2013-01-15 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.16;µg/m3;2013-01-15 22:00:00 +01:00;2013-01-15 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;14.47;µg/m3;2013-01-16 09:00:00 +01:00;2013-01-16 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.89;µg/m3;2013-01-16 11:00:00 +01:00;2013-01-16 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;16.5;µg/m3;2013-01-16 13:00:00 +01:00;2013-01-16 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;15.8;µg/m3;2013-01-16 15:00:00 +01:00;2013-01-16 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;16.59;µg/m3;2013-01-16 16:00:00 +01:00;2013-01-16 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.6;µg/m3;2013-01-16 17:00:00 +01:00;2013-01-16 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.54;µg/m3;2013-01-16 20:00:00 +01:00;2013-01-16 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.36;µg/m3;2013-01-16 23:00:00 +01:00;2013-01-17 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.77;µg/m3;2013-01-17 00:00:00 +01:00;2013-01-17 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.35;µg/m3;2013-01-17 10:00:00 +01:00;2013-01-17 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.3;µg/m3;2013-01-17 12:00:00 +01:00;2013-01-17 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.15;µg/m3;2013-01-17 13:00:00 +01:00;2013-01-17 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.79;µg/m3;2013-01-17 14:00:00 +01:00;2013-01-17 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.55;µg/m3;2013-01-17 17:00:00 +01:00;2013-01-17 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;51.1;µg/m3;2013-01-17 18:00:00 +01:00;2013-01-17 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;51.01;µg/m3;2013-01-17 21:00:00 +01:00;2013-01-17 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.18;µg/m3;2013-01-17 23:00:00 +01:00;2013-01-18 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.18;µg/m3;2013-01-18 00:00:00 +01:00;2013-01-18 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.35;µg/m3;2013-01-18 01:00:00 +01:00;2013-01-18 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.83;µg/m3;2013-01-18 03:00:00 +01:00;2013-01-18 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;65.8;µg/m3;2013-01-18 04:00:00 +01:00;2013-01-18 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;58.91;µg/m3;2013-01-18 06:00:00 +01:00;2013-01-18 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.13;µg/m3;2013-01-18 07:00:00 +01:00;2013-01-18 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.04;µg/m3;2013-01-18 08:00:00 +01:00;2013-01-18 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.85;µg/m3;2013-01-18 09:00:00 +01:00;2013-01-18 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.13;µg/m3;2013-01-18 10:00:00 +01:00;2013-01-18 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.4;µg/m3;2013-01-18 11:00:00 +01:00;2013-01-18 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.77;µg/m3;2013-01-18 13:00:00 +01:00;2013-01-18 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.39;µg/m3;2013-01-18 15:00:00 +01:00;2013-01-18 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;51.65;µg/m3;2013-01-18 16:00:00 +01:00;2013-01-18 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.03;µg/m3;2013-01-18 17:00:00 +01:00;2013-01-18 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.35;µg/m3;2013-01-18 18:00:00 +01:00;2013-01-18 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.58;µg/m3;2013-01-18 19:00:00 +01:00;2013-01-18 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;64.18;µg/m3;2013-01-18 22:00:00 +01:00;2013-01-18 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.79;µg/m3;2013-01-18 23:00:00 +01:00;2013-01-19 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.93;µg/m3;2013-01-19 00:00:00 +01:00;2013-01-19 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.84;µg/m3;2013-01-19 01:00:00 +01:00;2013-01-19 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;58.89;µg/m3;2013-01-19 04:00:00 +01:00;2013-01-19 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.44;µg/m3;2013-01-19 05:00:00 +01:00;2013-01-19 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.65;µg/m3;2013-01-19 06:00:00 +01:00;2013-01-19 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;48.8;µg/m3;2013-01-19 08:00:00 +01:00;2013-01-19 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.99;µg/m3;2013-01-19 09:00:00 +01:00;2013-01-19 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.17;µg/m3;2013-01-19 10:00:00 +01:00;2013-01-19 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.91;µg/m3;2013-01-19 11:00:00 +01:00;2013-01-19 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.88;µg/m3;2013-01-19 15:00:00 +01:00;2013-01-19 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.37;µg/m3;2013-01-19 17:00:00 +01:00;2013-01-19 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.35;µg/m3;2013-01-19 19:00:00 +01:00;2013-01-19 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.75;µg/m3;2013-01-19 20:00:00 +01:00;2013-01-19 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.75;µg/m3;2013-01-19 21:00:00 +01:00;2013-01-19 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.31;µg/m3;2013-01-19 23:00:00 +01:00;2013-01-20 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.55;µg/m3;2013-01-20 01:00:00 +01:00;2013-01-20 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.41;µg/m3;2013-01-20 02:00:00 +01:00;2013-01-20 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.05;µg/m3;2013-01-20 04:00:00 +01:00;2013-01-20 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.61;µg/m3;2013-01-20 06:00:00 +01:00;2013-01-20 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.81;µg/m3;2013-01-20 07:00:00 +01:00;2013-01-20 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31;µg/m3;2013-01-20 08:00:00 +01:00;2013-01-20 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.84;µg/m3;2013-01-20 09:00:00 +01:00;2013-01-20 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.53;µg/m3;2013-01-20 10:00:00 +01:00;2013-01-20 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.53;µg/m3;2013-01-20 12:00:00 +01:00;2013-01-20 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.98;µg/m3;2013-01-20 13:00:00 +01:00;2013-01-20 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.96;µg/m3;2013-01-20 14:00:00 +01:00;2013-01-20 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.68;µg/m3;2013-01-20 15:00:00 +01:00;2013-01-20 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.43;µg/m3;2013-01-20 16:00:00 +01:00;2013-01-20 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.9;µg/m3;2013-01-20 17:00:00 +01:00;2013-01-20 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.99;µg/m3;2013-01-20 19:00:00 +01:00;2013-01-20 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.41;µg/m3;2013-01-20 20:00:00 +01:00;2013-01-20 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.47;µg/m3;2013-01-20 21:00:00 +01:00;2013-01-20 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.55;µg/m3;2013-01-20 22:00:00 +01:00;2013-01-20 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.06;µg/m3;2013-01-21 00:00:00 +01:00;2013-01-21 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.68;µg/m3;2013-01-21 03:00:00 +01:00;2013-01-21 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.37;µg/m3;2013-01-21 04:00:00 +01:00;2013-01-21 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.76;µg/m3;2013-01-21 05:00:00 +01:00;2013-01-21 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.78;µg/m3;2013-01-21 06:00:00 +01:00;2013-01-21 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.63;µg/m3;2013-01-21 07:00:00 +01:00;2013-01-21 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.61;µg/m3;2013-01-21 08:00:00 +01:00;2013-01-21 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.9;µg/m3;2013-01-21 10:00:00 +01:00;2013-01-21 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.56;µg/m3;2013-01-21 11:00:00 +01:00;2013-01-21 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.6;µg/m3;2013-01-21 14:00:00 +01:00;2013-01-21 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.16;µg/m3;2013-01-21 15:00:00 +01:00;2013-01-21 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.65;µg/m3;2013-01-21 17:00:00 +01:00;2013-01-21 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.55;µg/m3;2013-01-21 18:00:00 +01:00;2013-01-21 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.55;µg/m3;2013-01-21 19:00:00 +01:00;2013-01-21 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38;µg/m3;2013-01-21 21:00:00 +01:00;2013-01-21 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.07;µg/m3;2013-01-21 22:00:00 +01:00;2013-01-21 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.96;µg/m3;2013-01-21 23:00:00 +01:00;2013-01-22 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.93;µg/m3;2013-01-22 01:00:00 +01:00;2013-01-22 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.56;µg/m3;2013-01-22 02:00:00 +01:00;2013-01-22 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.71;µg/m3;2013-01-22 04:00:00 +01:00;2013-01-22 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.94;µg/m3;2013-01-22 05:00:00 +01:00;2013-01-22 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.34;µg/m3;2013-01-22 06:00:00 +01:00;2013-01-22 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.9;µg/m3;2013-01-22 07:00:00 +01:00;2013-01-22 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.79;µg/m3;2013-01-22 08:00:00 +01:00;2013-01-22 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.04;µg/m3;2013-01-22 10:00:00 +01:00;2013-01-22 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.6;µg/m3;2013-01-22 11:00:00 +01:00;2013-01-22 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.14;µg/m3;2013-01-22 12:00:00 +01:00;2013-01-22 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.41;µg/m3;2013-01-22 13:00:00 +01:00;2013-01-22 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.51;µg/m3;2013-01-22 16:00:00 +01:00;2013-01-22 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.97;µg/m3;2013-01-22 18:00:00 +01:00;2013-01-22 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.99;µg/m3;2013-01-22 20:00:00 +01:00;2013-01-22 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.45;µg/m3;2013-01-22 22:00:00 +01:00;2013-01-22 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.55;µg/m3;2013-01-22 23:00:00 +01:00;2013-01-23 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.55;µg/m3;2013-01-23 00:00:00 +01:00;2013-01-23 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.18;µg/m3;2013-01-23 01:00:00 +01:00;2013-01-23 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.57;µg/m3;2013-01-23 02:00:00 +01:00;2013-01-23 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.65;µg/m3;2013-01-23 04:00:00 +01:00;2013-01-23 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.39;µg/m3;2013-01-23 05:00:00 +01:00;2013-01-23 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.07;µg/m3;2013-01-23 06:00:00 +01:00;2013-01-23 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.18;µg/m3;2013-01-23 07:00:00 +01:00;2013-01-23 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.36;µg/m3;2013-01-23 09:00:00 +01:00;2013-01-23 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.33;µg/m3;2013-01-23 10:00:00 +01:00;2013-01-23 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.36;µg/m3;2013-01-23 11:00:00 +01:00;2013-01-23 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.81;µg/m3;2013-01-23 12:00:00 +01:00;2013-01-23 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.51;µg/m3;2013-01-23 13:00:00 +01:00;2013-01-23 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.9;µg/m3;2013-01-23 14:00:00 +01:00;2013-01-23 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.51;µg/m3;2013-01-23 15:00:00 +01:00;2013-01-23 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.94;µg/m3;2013-01-23 16:00:00 +01:00;2013-01-23 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.31;µg/m3;2013-01-23 18:00:00 +01:00;2013-01-23 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.6;µg/m3;2013-01-23 19:00:00 +01:00;2013-01-23 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.55;µg/m3;2013-01-23 20:00:00 +01:00;2013-01-23 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.84;µg/m3;2013-01-23 21:00:00 +01:00;2013-01-23 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.1;µg/m3;2013-01-23 22:00:00 +01:00;2013-01-23 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.48;µg/m3;2013-01-23 23:00:00 +01:00;2013-01-24 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.97;µg/m3;2013-01-24 00:00:00 +01:00;2013-01-24 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.36;µg/m3;2013-01-24 01:00:00 +01:00;2013-01-24 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.3;µg/m3;2013-01-24 02:00:00 +01:00;2013-01-24 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.61;µg/m3;2013-01-24 10:00:00 +01:00;2013-01-24 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.17;µg/m3;2013-01-24 11:00:00 +01:00;2013-01-24 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.63;µg/m3;2013-01-24 12:00:00 +01:00;2013-01-24 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.67;µg/m3;2013-01-24 13:00:00 +01:00;2013-01-24 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.71;µg/m3;2013-01-24 14:00:00 +01:00;2013-01-24 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.8;µg/m3;2013-01-24 15:00:00 +01:00;2013-01-24 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.01;µg/m3;2013-01-25 00:00:00 +01:00;2013-01-25 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.49;µg/m3;2013-01-25 01:00:00 +01:00;2013-01-25 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.95;µg/m3;2013-01-25 03:00:00 +01:00;2013-01-25 04:00:00 +01:00;1;1
